"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi19g00470",1,"Vitvi19g00470","Vitvi19g00470",0.749234513001279,0.795346223180113,2.79101516555754,-0.749234513001279,0.501900482701642,4.38103176760204,"2.56181559145086e-05      .","1 x 22","19 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi16g00681",2,"Vitvi16g00681","Vitvi16g00681",3.16089641130658,0.788113903222883,2.50209692440631,-1.59628915487325,0.278949557659639,2.19307544893068,"0.0161986056097957      .","5 x 24","16 ",""
"Vitvi05g00703",3,"Vitvi05g00703","Vitvi05g00703",0.883761040804729,0.73527437214515,1.8266783576289,-0.883761040804729,0.505567547417396,4.42397852162401,"2.21032094407381e-05      .","2 x 22","5 ","Binding to a metal ion."
"Vitvi11g01300",4,"Vitvi11g01300","Vitvi11g01300",5.23436563514789,0.414061163716309,1.53124882956822,-0.825128649087054,0.577261592595197,5.33730932938115,"8.49790453227861e-07      .","2 x 24","11 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi16g01494",5,"Vitvi16g01494","",1.0485288630946,0.74740969492099,1.52227542337432,-1.0485288630946,0.426454842640695,3.55957096647294,"0.000378631476821822      .","1 x 23"," ",""
"Vitvi02g00060",6,"Vitvi02g00060","Vitvi02g00060",0.963903393839837,0.530992789229692,1.45295176619049,-0.963903393839837,0.585690974179205,5.45549905403578,"5.49843102382042e-07      .","2 x 22","2 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g00101",7,"Vitvi07g00101","",3.33383722690413,0.449145342865357,1.4401505318382,-0.837518718984514,0.556297092417849,5.05419306498759,"2.38442870248434e-06      .","1 x 24"," ",""
"Vitvi17g00019",8,"Vitvi17g00019","Vitvi17g00019",2.99162479929195,0.440869562058484,1.42396791481061,-0.98422666542445,0.76343264757613,8.92383050537338,"1.02828856540782e-12      .","1 x 23","17 ","Binding to a nucleic acid."
"Vitvi06g01536",9,"Vitvi06g01536","Vitvi06g01536",2.32644296484431,0.502705477123018,1.36814649407743,-1.08041680730162,0.575512385641756,5.31310844192932,"9.28727940552321e-07      .","1 x 24","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01011",10,"Vitvi08g01011","Vitvi08g01011",1.4388281456666,0.544593256901536,1.35263016083324,-1.03793969115711,0.615538528444839,5.89668051206861,"1.06123772769529e-07      .","1 x 23","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
