"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi09g00285",1,"Vitvi09g00285","Vitvi09g00285",3.17640072449543,0.892800333160591,2.30975413945068,-1.98983111388893,0.715653861237139,7.73574139754693,"9.45152844877839e-11      .","26 x 21","9 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi15g01503",2,"Vitvi15g01503","Vitvi15g01503",1.13715394911655,0.791869879049944,1.94982620858415,-1.13715394911655,0.5975646884225,5.62658763134467,"2.91535255714237e-07      .","27 x 21","15 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi17g00820",3,"Vitvi17g00820","Vitvi17g00820",1.46224716702397,1.06143183146213,1.77230869211696,-1.46224716702397,0.524856380431607,4.65533552443909,"9.88420035419324e-06      .","26 x 21","17 ","Binding to a zinc ion (Zn)."
"Vitvi11g00950",4,"Vitvi11g00950","",0.840771987440955,0.948475102436044,1.76901944281128,-0.840771987440955,0.637029070576767,6.23925250227809,"2.9084684660674e-08      .","26 x 20"," ",""
"Vitvi10g01613",5,"Vitvi10g01613","Vitvi10g01613",3.79458905434991,1.59919967463282,1.70930064389223,-3.79458905434991,0.769414192607121,9.09424356022272,"5.41788836017076e-13      .","27 x 21","10 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g01880",6,"Vitvi07g01880","Vitvi07g01880",1.79806551037754,1.02310424367437,1.64854407081195,-1.72422053068193,0.738017793971764,8.25736066635332,"1.28628219187021e-11      .","27 x 21","7 ","The action of a molecule that contributes to the structural integrity of the ribosome."
"Vitvi12g02389",7,"Vitvi12g02389","Vitvi12g02389",0.989375895010454,0.703704332004159,1.50517331924993,-0.989375895010454,0.558407375566503,5.08202937145555,"2.15604157494109e-06      .","26 x 21","12 ","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi15g01710",8,"Vitvi15g01710","",0.768174362702468,0.723911197502145,1.3550334503208,-0.768174362702468,0.514615035553372,4.53132912173586,"1.52457116197047e-05      .","27 x 21"," ",""
"Vitvi18g00384",9,"Vitvi18g00384","Vitvi18g00384",0.716077656447644,0.545784361530768,1.29275178427383,-0.716077656447644,0.334673468772741,2.68135167553735,"0.00478690858194664      .","27 x 20","18 ","Catalysis of the reaction: trehalose 6-phosphate + H2O = trehalose + phosphate."
"Vitvi12g02160",10,"Vitvi12g02160","Vitvi12g02160",1.80794372079336,0.858959106794778,1.25072886382555,-1.80794372079336,0.859753723107105,12.7097820768622,"0      .","27 x 21","12 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01525",11,"Vitvi07g01525","",1.3929071914554,0.474520088358751,1.23716341636191,-1.05245812616728,0.40706558505799,3.36466100728425,"0.000688034317820385      .","26 x 21"," ",""
"Vitvi14g02611",12,"Vitvi14g02611","",2.04371295365092,0.736296236600145,1.21164238406882,-2.02218188802842,0.808532272641451,10.3734654452102,"4.88498130835069e-15      .","27 x 21"," ",""
"Vitvi10g01523",13,"Vitvi10g01523","",1.74618749480508,0.931515555949293,1.18017383375133,-1.73353318179008,0.881221773641448,14.0745406876635,"0      .","27 x 21"," ",""
"Vitvi04g01990",14,"Vitvi04g01990","",1.62063848176235,0.474649074644207,1.17363313111853,-1.06396256203509,0.604154735437377,5.7240017246535,"2.02726657683172e-07      .","26 x 21"," ",""
"Vitvi16g00072",15,"Vitvi16g00072","",2.52745686753502,0.719509686791249,1.14258788709817,-1.96882039636304,0.774293791270953,9.23759005735227,"3.16635606623095e-13      .","27 x 21"," ",""
"Vitvi16g01785",16,"Vitvi16g01785","",1.45885101665039,0.560589841777456,1.09919169975457,-0.994311708747506,0.565392396934608,5.17519980782672,"1.53730822327613e-06      .","26 x 21"," ",""
"Vitvi15g00815",17,"Vitvi15g00815","Vitvi15g00815",2.94585722339843,0.395376083774737,1.08672019740453,-0.955593389220343,0.577051075290449,5.33439093903089,"8.5894702839262e-07      .","26 x 20","15 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g00724",18,"Vitvi16g00724","Vitvi16g00724",1.48544081961615,0.470723482927491,1.07260189678881,-1.3741894269522,0.483452102234597,4.16964246935281,"5.24971102324745e-05      .","26 x 21","16 ","Binding to a zinc ion (Zn)."
"Vitvi05g01764",19,"Vitvi05g01764","",1.05869655542797,0.450020959751234,1.07054086593676,-0.89406014369295,0.525245809080905,4.66010497587651,"9.71995804932568e-06      .","27 x 20"," ",""
"Vitvi10g00361",20,"Vitvi10g00361","",1.31360319808233,0.612441972746828,1.0413401138151,-1.29867258126733,0.740401477243261,8.316275620235,"1.02765573828378e-11      .","27 x 21"," ",""
"Vitvi11g00975",21,"Vitvi11g00975","",0.521609503101305,0.570300721658011,1.03924424882755,-0.521609503101305,0.546630613462438,4.92846845653253,"3.74898773380927e-06      .","26 x 20"," ",""
"Vitvi03g00702",22,"Vitvi03g00702","Vitvi03g00702",0.940162170781882,0.48414017201755,1.0093201761779,-0.901001314677984,0.497533480849025,4.33029919628776,"3.04736835143871e-05      .","27 x 21","3 ","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor)."
"Vitvi01g00114",23,"Vitvi01g00114","Vitvi01g00114",1.23674060913873,0.594000533657267,0.999728766605863,-1.23208348310981,0.809853080931559,10.4226309270796,"3.99680288865056e-15      .","27 x 21","1 ","The action of a molecule that contributes to the structural integrity of the ribosome."
"Vitvi14g02439",24,"Vitvi14g02439","",3.57243090836661,0.494313701414563,0.987720159065524,-1.03263952128134,0.429815087122307,3.59394382917874,"0.000340155429232381      .","26 x 22"," ",""
"Vitvi07g02166",25,"Vitvi07g02166","Vitvi07g02166",1.11654827355043,0.381920649288298,0.983113164147,-0.970509408598339,0.337588609593092,2.70769682658578,"0.00446348541735164      .","26 x 20","7 ","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi14g02013",26,"Vitvi14g02013","Vitvi14g02013",5.05817310910666,0.516939528981947,0.977844845784766,-1.43909753380814,0.531190593863681,4.73341975829381,"7.50681126859831e-06      .","27 x 20","14 ",""
