"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi14g01929",1,"Vitvi14g01929","Vitvi14g01929",3.29421001368168,1.86592724530512,4.4062722774345,-3.19110535149669,0.823807741821699,10.971862553368,"5.55111512312578e-16      .","40 x 39","14 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi13g00172",2,"Vitvi13g00172","Vitvi13g00172",3.4290369099911,2.11069385171343,3.7389402441763,-3.41638259697609,0.863215446604666,12.909415067072,"0      .","40 x 40","13 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi17g01251",3,"Vitvi17g01251","Vitvi17g01251",2.79749367758614,1.83597107519462,3.61334003669884,-2.79749367758614,0.819127668843933,10.7813058384737,"1.11022302462516e-15      .","40 x 39","17 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi13g01337",4,"Vitvi13g01337","Vitvi13g01337",2.83864320313028,1.74945317898214,3.54858168382215,-2.68469643372284,0.905836007994328,16.1436529723239,"0      .","40 x 40","13 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which a water molecule bound by the side chains of aspartic residues at the active center acts as a nucleophile."
"Vitvi06g01346",5,"Vitvi06g01346","Vitvi06g01346",4.31046051604748,2.33041495035127,3.25952355845989,-4.19393380073977,0.966085072357912,28.2459508519769,"0      .","40 x 40","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00680",6,"Vitvi19g00680","Vitvi19g00680",1.82756020862031,1.59982071620205,3.20986880273576,-1.82756020862031,0.810609931231755,10.4510108378466,"3.66373598126302e-15      .","40 x 39","19 ","Binding to a metal ion."
"Vitvi10g01636",7,"Vitvi10g01636","",3.07156901202139,2.19170431113569,3.18702452431031,-3.05663839520639,0.872279211934911,13.467185676767,"0      .","40 x 40"," ",""
"Vitvi17g00601",8,"Vitvi17g00601","Vitvi17g00601",3.77544993231672,2.16022896936492,3.17716013230076,-3.77544993231672,0.919132545470863,17.6147385055214,"0      .","40 x 40","17 ",""
"Vitvi00g02243",9,"Vitvi00g02243","",3.05153051382741,1.94343954846205,3.16453348378689,-2.86395284134068,0.761231777661868,8.86253203590946,"1.29563026973756e-12      .","40 x 40"," ",""
"Vitvi01g00816",10,"Vitvi01g00816","Vitvi01g00816",4.35465193059081,2.06270845046687,3.02587552342909,-3.81530091168756,0.889023924398081,14.6594428784799,"0      .","40 x 40","1 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
