"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi03g00143","Vitvi03g00143","22 x 37","Sangio_accfreeze_r1","Vitvi03g00143","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi04g01498","Vitvi04g01498","29 x 29","Tocai_accfreeze_r1","Vitvi04g01498","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi05g01776","Vitvi05g01776","12 x 1","Sangio_accfreeze_r3","Vitvi05g01776","Binding to a calcium ion (Ca2+)."
"Vitvi06g00420","Vitvi06g00420","19 x 7","Sangio_freeze_r2","Vitvi06g00420","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi06g00694","Vitvi06g00694","20 x 36","Tocai_acclim_r1","Vitvi06g00694","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi08g00666","Vitvi08g00666","3 x 36","Sangio_accfreeze_r1","Vitvi08g00666","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi08g01082","Vitvi08g01082","27 x 30","Tocai_warm_r2","Vitvi08g01082","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi08g01597","Vitvi08g01597","1 x 34","Tocai_accfreeze_r2","Vitvi08g01597","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi11g00309","Vitvi11g00309","40 x 27","Tocai_warm_r3","Vitvi11g00309","Binding to GTP, guanosine triphosphate."
"Vitvi12g00231","Vitvi12g00231","40 x 35","CabFra_warm_r2","Vitvi12g00231","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi12g00585","Vitvi12g00585","4 x 40","Sangio_accfreeze_r2","Vitvi12g00585","Binding to a metal ion."
"Vitvi13g00061","Vitvi13g00061","15 x 35","Sangio_acclim_r3","Vitvi13g00061","Binding to a protein."
"Vitvi13g00266","Vitvi13g00266","11 x 33","Riesl_acclim_r3","Vitvi13g00266","Binding to GTP, guanosine triphosphate."
"Vitvi13g00678","Vitvi13g00678","17 x 24","Riesl_freeze_r3","Vitvi13g00678","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi14g01975","Vitvi14g01975","1 x 1","Chard_freeze_r3","Vitvi14g01975","Binding to a calcium ion (Ca2+)."
"Vitvi15g00526","Vitvi15g00526","37 x 32","Chard_warm_r2","Vitvi15g00526","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi15g00748","Vitvi15g00748","5 x 35","Tocai_acclim_r2","Vitvi15g00748","A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."
"Vitvi15g00944","Vitvi15g00944","18 x 27","Chard_warm_r3","Vitvi15g00944","Binding to a protein."
"Vitvi15g01220","Vitvi15g01220","29 x 14","CabFra_warm_r3","Vitvi15g01220","Binding to a metal ion."
"Vitvi17g00762","Vitvi17g00762","22 x 40","Tocai_accfreeze_r2","Vitvi17g00762","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi17g01072","Vitvi17g01072","33 x 16","Tocai_warm_r1","Vitvi17g01072","Binding to a calcium ion (Ca2+)."
"Vitvi18g00532","Vitvi18g00532","20 x 23","Sangio_freeze_r3","Vitvi18g00532","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi18g01149","Vitvi18g01149","27 x 32","Sangio_acclim_r1","Vitvi18g01149","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi19g00105","Vitvi19g00105","13 x 35","Chard_acclim_r2","Vitvi19g00105","Any process that modulates the rate of GTP hydrolysis by a GTPase."
"Vitvi19g00518","Vitvi19g00518","3 x 21","Sangio_freeze_r1","Vitvi19g00518","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi19g00933","Vitvi19g00933","13 x 26","Sangio_accfreeze_r1","Vitvi19g00933","Binding to a protein."
