"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00035","Vitvi01g00035","7 x 23","Sangio_accfreeze_r1","Vitvi01g00035","Catalysis of the reaction: ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate."
"Vitvi01g00175","Vitvi01g00175","40 x 20","Tocai_warm_r1","Vitvi01g00175","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi01g00735","Vitvi01g00735","40 x 4","Sangio_warm_r1","Vitvi01g00735","Binding to a zinc ion (Zn)."
"Vitvi02g00482","Vitvi02g00482","36 x 16","Tocai_warm_r3","Vitvi02g00482","The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation."
"Vitvi02g01615","Vitvi02g01615","8 x 6","Sangio_freeze_r1","Vitvi02g01615","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi02g01621","Vitvi02g01621","6 x 6","Sangio_freeze_r1","Vitvi02g01621","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi03g00509","Vitvi03g00509","14 x 1","Tocai_freeze_r3","Vitvi03g00509","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi03g01047","Vitvi03g01047","32 x 9","Chard_warm_r3","Vitvi03g01047","Binding to a zinc ion (Zn)."
"Vitvi03g01173","Vitvi03g01173","32 x 19","Chard_warm_r3","Vitvi03g01173","Catalysis of the reaction: ethylnitronate + O(2) = acetaldehyde + nitrite."
"Vitvi05g00403","Vitvi05g00403","38 x 35","Chard_warm_r3","Vitvi05g00403","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi05g00800","Vitvi05g00800","10 x 22","Chard_freeze_r3","Vitvi05g00800","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi06g00666","Vitvi06g00666","1 x 1","Tocai_accfreeze_r3","Vitvi06g00666","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi06g01533","Vitvi06g01533","2 x 28","Chard_freeze_r2","Vitvi06g01533","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi07g00187","Vitvi07g00187","40 x 40","Riesl_warm_r2","Vitvi07g00187","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01608","Vitvi07g01608","6 x 37","Sangio_acclim_r2","Vitvi07g01608","Catalysis of the hydrolysis of any non-peptide carbon-nitrogen bond in a linear amide."
"Vitvi07g02204","Vitvi07g02204","20 x 13","CabFra_accfreeze_r3","Vitvi07g02204","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
