"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00704","Vitvi01g00704","30 x 13","Chard_warm_r2","Vitvi01g00704","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi02g00108","Vitvi02g00108","40 x 26","Tocai_warm_r3","Vitvi02g00108","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi04g01736","Vitvi04g01736","16 x 24","Sangio_accfreeze_r1","Vitvi04g01736","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00345","Vitvi05g00345","15 x 29","Riesl_accfreeze_r3","Vitvi05g00345","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g01569","Vitvi05g01569","32 x 17","Tocai_acclim_r3","Vitvi05g01569","The synthesis of an RNA transcript from a DNA template."
"Vitvi06g01573","Vitvi06g01573","11 x 33","Tocai_accfreeze_r3","Vitvi06g01573","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01732","Vitvi06g01732","11 x 7","Sangio_freeze_r1","Vitvi06g01732","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi07g01324","Vitvi07g01324","26 x 1","CabFra_warm_r2","Vitvi07g01324","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01871","Vitvi08g01871","10 x 30","Sangio_accfreeze_r1","Vitvi08g01871","A fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell."
"Vitvi08g02313","Vitvi08g02313","30 x 18","Tocai_warm_r3","Vitvi08g02313","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00157","Vitvi09g00157","25 x 16","CabFra_freeze_r2","Vitvi09g00157","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi10g01566","Vitvi10g01566","24 x 16","CabFra_warm_r2","Vitvi10g01566","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00300","Vitvi11g00300","28 x 16","Tocai_warm_r3","Vitvi11g00300","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi12g00106","Vitvi12g00106","3 x 30","Tocai_accfreeze_r3","Vitvi12g00106","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi13g02359","Vitvi13g02359","1 x 29","Chard_warm_r2","Vitvi13g02359","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g00959","Vitvi16g00959","10 x 33","Sangio_accfreeze_r1","Vitvi16g00959","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g02813","Vitvi18g02813","7 x 40","Sangio_accfreeze_r1","Vitvi18g02813","Binding to a zinc ion (Zn)."
"Vitvi18g02832","Vitvi18g02832","16 x 32","Tocai_accfreeze_r2","Vitvi18g02832","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi19g00708","Vitvi19g00708","7 x 40","Tocai_accfreeze_r3","Vitvi19g00708","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
