"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00182","Vitvi01g00182","19 x 30","Tocai_acclim_r1","Vitvi01g00182","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi01g00366","Vitvi01g00366","30 x 26","CabFra_warm_r3","Vitvi01g00366","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00542","Vitvi01g00542","23 x 38","CabFra_acclim_r2","Vitvi01g00542","The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."
"Vitvi01g00649","Vitvi01g00649","13 x 36","Tocai_accfreeze_r2","Vitvi01g00649",""
"Vitvi01g00830","Vitvi01g00830","32 x 37","Tocai_accfreeze_r1","Vitvi01g00830","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00992","Vitvi01g00992","38 x 23","CabFra_warm_r2","Vitvi01g00992","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi01g01044","Vitvi01g01044","26 x 10","Sangio_accfreeze_r1","Vitvi01g01044","The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."
"Vitvi01g01153","Vitvi01g01153","26 x 31","Riesl_acclim_r3","Vitvi01g01153","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
"Vitvi01g01534","Vitvi01g01534","40 x 26","Tocai_warm_r3","Vitvi01g01534","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g01546","Vitvi01g01546","15 x 23","Sangio_accfreeze_r1","Vitvi01g01546","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g01552","Vitvi01g01552","16 x 23","Riesl_freeze_r1","Vitvi01g01552","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g01646","Vitvi01g01646","24 x 25","Tocai_acclim_r2","Vitvi01g01646","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g01768","Vitvi01g01768","14 x 32","Tocai_acclim_r1","Vitvi01g01768","Binding to a nucleic acid."
"Vitvi01g01799","Vitvi01g01799","40 x 40","Tocai_warm_r3","Vitvi01g01799","Binding to a metal ion."
"Vitvi01g02098","Vitvi01g02098","9 x 25","Riesl_freeze_r3","Vitvi01g02098","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi01g02150","Vitvi01g02150","6 x 28","Sangio_acclim_r3","Vitvi01g02150","Fibrous structure (light microscope view) that arises between the daughter nuclei at telophase and within which the initial partition (cell plate), dividing the mother cell in two (cytokinesis), is formed. Appears at first as a spindle connected to the two nuclei, but later spreads laterally in the form of a ring. Consists of microtubules."
"Vitvi02g00317","Vitvi02g00317","35 x 31","Tocai_warm_r1","Vitvi02g00317","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi02g00431","Vitvi02g00431","22 x 30","CabFra_warm_r3","Vitvi02g00431","Binding to an anaphase-promoting complex. A ubiquitin ligase complex that degrades mitotic cyclins and anaphase inhibitory protein, thereby triggering sister chromatid separation and exit from mitosis."
"Vitvi02g00975","Vitvi02g00975","23 x 40","Riesl_acclim_r1","Vitvi02g00975","The division of a chloroplast within a cell to form two or more separate chloroplast compartments. This division occurs independently of mitosis."
"Vitvi02g01400","Vitvi02g01400","4 x 12","Sangio_accfreeze_r1","Vitvi02g01400","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi03g00023","Vitvi03g00023","40 x 27","CabFra_warm_r2","Vitvi03g00023","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi03g00052","Vitvi03g00052","36 x 33","Tocai_acclim_r3","Vitvi03g00052","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi03g00152","Vitvi03g00152","29 x 1","CabFra_freeze_r1","Vitvi03g00152","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00153","Vitvi03g00153","21 x 1","Sangio_freeze_r1","Vitvi03g00153","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00175","Vitvi03g00175","40 x 27","Tocai_warm_r3","Vitvi03g00175","The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."
"Vitvi03g00190","Vitvi03g00190","14 x 26","CabFra_freeze_r3","Vitvi03g00190","Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate."
"Vitvi03g00273","Vitvi03g00273","16 x 34","Tocai_accfreeze_r3","Vitvi03g00273","Binding to a metal ion."
"Vitvi03g00528","Vitvi03g00528","34 x 31","CabFra_warm_r2","Vitvi03g00528","The space enclosed by the double membrane of a chloroplast but excluding the thylakoid space. It contains DNA, ribosomes and some temporary products of photosynthesis."
"Vitvi03g00542","Vitvi03g00542","40 x 27","Tocai_warm_r3","Vitvi03g00542","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00623","Vitvi03g00623","31 x 3","Chard_accfreeze_r3","Vitvi03g00623","Binding to a zinc ion (Zn)."
"Vitvi03g00633","Vitvi03g00633","35 x 21","Tocai_warm_r3","Vitvi03g00633","Fibrous structure (light microscope view) that arises between the daughter nuclei at telophase and within which the initial partition (cell plate), dividing the mother cell in two (cytokinesis), is formed. Appears at first as a spindle connected to the two nuclei, but later spreads laterally in the form of a ring. Consists of microtubules."
"Vitvi03g00647","Vitvi03g00647","21 x 19","Tocai_warm_r3","Vitvi03g00647","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi03g00675","Vitvi03g00675","38 x 31","Tocai_freeze_r1","Vitvi03g00675","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g01562","Vitvi03g01562","30 x 35","Riesl_accfreeze_r1","Vitvi03g01562","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00041","Vitvi04g00041","40 x 26","Tocai_warm_r3","Vitvi04g00041","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi04g00077","Vitvi04g00077","10 x 22","Sangio_warm_r3","Vitvi04g00077","Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 14) + H2O = histone H3 L-lysine (position 14) + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from lysine at position 14 of the histone H3 protein."
"Vitvi04g00156","Vitvi04g00156","24 x 33","Sangio_acclim_r1","Vitvi04g00156","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00158","Vitvi04g00158","34 x 11","Chard_warm_r3","Vitvi04g00158","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00160","Vitvi04g00160","30 x 30","Chard_warm_r3","Vitvi04g00160","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
