"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00227","Vitvi01g00227","17 x 6","Sangio_freeze_r2","Vitvi01g00227","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi01g00630","Vitvi01g00630","25 x 11","Sangio_freeze_r3","Vitvi01g00630","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi01g00772","Vitvi01g00772","21 x 23","CabFra_warm_r2","Vitvi01g00772","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi01g01565","Vitvi01g01565","4 x 33","Tocai_accfreeze_r3","Vitvi01g01565","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi01g01580","Vitvi01g01580","13 x 14","Tocai_freeze_r2","Vitvi01g01580","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi02g00100","Vitvi02g00100","26 x 15","Sangio_freeze_r3","Vitvi02g00100","The aggregation, arrangement and bonding together of a spliceosomal complex, a ribonucleoprotein apparatus that catalyzes nuclear mRNA splicing via transesterification reactions."
"Vitvi02g00655","Vitvi02g00655","22 x 19","CabFra_freeze_r1","Vitvi02g00655","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi03g00099","Vitvi03g00099","22 x 20","Tocai_accfreeze_r3","Vitvi03g00099","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00156","Vitvi03g00156","6 x 33","CabFra_accfreeze_r3","Vitvi03g00156","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00531","Vitvi03g00531","10 x 31","Sangio_accfreeze_r1","Vitvi03g00531","Binding to a nucleic acid."
"Vitvi03g01581","Vitvi03g01581","13 x 7","Sangio_freeze_r3","Vitvi03g01581","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi04g00119","Vitvi04g00119","20 x 20","Tocai_freeze_r2","Vitvi04g00119","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi04g00450","Vitvi04g00450","16 x 21","Sangio_freeze_r2","Vitvi04g00450","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi04g00474","Vitvi04g00474","17 x 33","Sangio_acclim_r2","Vitvi04g00474","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g00067","Vitvi07g00067","14 x 36","Sangio_acclim_r2","Vitvi07g00067","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi10g00350","Vitvi10g00350","17 x 8","Tocai_freeze_r2","Vitvi10g00350","Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues."
"Vitvi10g00387","Vitvi10g00387","13 x 13","Tocai_freeze_r2","Vitvi10g00387","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi04g00901","Vitvi04g00901","24 x 23","Sangio_accfreeze_r1","Vitvi04g00901","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g01572","Vitvi04g01572","12 x 34","Sangio_accfreeze_r1","Vitvi04g01572","Binding to a nucleic acid."
"Vitvi04g01610","Vitvi04g01610","17 x 9","Tocai_freeze_r2","Vitvi04g01610","A spliceosomal complex that contains three snRNPs, including U5, bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the associated snRNPs."
"Vitvi04g01672","Vitvi04g01672","28 x 23","Chard_acclim_r1","Vitvi04g01672","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00008","Vitvi05g00008","7 x 39","Riesl_accfreeze_r3","Vitvi05g00008","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi05g00320","Vitvi05g00320","30 x 17","Tocai_warm_r3","Vitvi05g00320","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00746","Vitvi05g00746","18 x 7","CabFra_freeze_r3","Vitvi05g00746","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi05g00825","Vitvi05g00825","21 x 25","Tocai_warm_r3","Vitvi05g00825","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi05g01507","Vitvi05g01507","22 x 22","Riesl_accfreeze_r1","Vitvi05g01507","Binding to a nucleic acid."
"Vitvi05g01511","Vitvi05g01511","17 x 16","Tocai_accfreeze_r3","Vitvi05g01511","Binding to a nucleic acid."
"Vitvi06g00223","Vitvi06g00223","29 x 19","CabFra_warm_r3","Vitvi06g00223","Binding to a nucleic acid."
"Vitvi06g00429","Vitvi06g00429","27 x 16","Sangio_accfreeze_r1","Vitvi06g00429","Binding to a nucleic acid."
"Vitvi06g00443","Vitvi06g00443","2 x 1","Riesl_freeze_r1","Vitvi06g00443","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi06g00627","Vitvi06g00627","16 x 21","Tocai_freeze_r2","Vitvi06g00627","Binding to a metal ion."
"Vitvi06g01493","Vitvi06g01493","9 x 34","Riesl_accfreeze_r1","Vitvi06g01493","Binding to a nucleic acid."
"Vitvi06g01501","Vitvi06g01501","22 x 21","Tocai_warm_r3","Vitvi06g01501","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi06g01693","Vitvi06g01693","40 x 1","Riesl_freeze_r1","Vitvi06g01693","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01480","Vitvi07g01480","18 x 27","Chard_warm_r2","Vitvi07g01480","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g01705","Vitvi07g01705","34 x 22","CabFra_warm_r2","Vitvi07g01705","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01800","Vitvi07g01800","30 x 12","Riesl_warm_r1","Vitvi07g01800","Binding to a nucleic acid."
"Vitvi07g02135","Vitvi07g02135","17 x 8","Sangio_freeze_r1","Vitvi07g02135","Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA."
"Vitvi08g00039","Vitvi08g00039","7 x 26","Chard_freeze_r2","Vitvi08g00039","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi08g00097","Vitvi08g00097","23 x 21","Tocai_warm_r3","Vitvi08g00097","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
"Vitvi08g01421","Vitvi08g01421","23 x 18","CabFra_warm_r3","Vitvi08g01421","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01450","Vitvi08g01450","23 x 40","Chard_acclim_r2","Vitvi08g01450","Binding to a nucleic acid."
"Vitvi08g01560","Vitvi08g01560","6 x 37","Sangio_acclim_r1","Vitvi08g01560","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi08g01561","Vitvi08g01561","37 x 31","CabFra_warm_r3","Vitvi08g01561","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g02189","Vitvi08g02189","38 x 1","Riesl_freeze_r1","Vitvi08g02189","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi09g00132","Vitvi09g00132","21 x 20","Tocai_accfreeze_r2","Vitvi09g00132","Binding to a protein."
"Vitvi09g00266","Vitvi09g00266","6 x 40","Sangio_acclim_r1","Vitvi09g00266","Binding to a nucleic acid."
"Vitvi09g00588","Vitvi09g00588","3 x 40","Tocai_accfreeze_r2","Vitvi09g00588","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi09g00722","Vitvi09g00722","8 x 28","Sangio_acclim_r2","Vitvi09g00722","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi10g00536","Vitvi10g00536","17 x 31","Tocai_acclim_r3","Vitvi10g00536","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
