"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g01705","Vitvi01g01705","38 x 30","CabFra_warm_r1","Vitvi01g01705","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi03g00457","Vitvi03g00457","33 x 21","CabFra_warm_r2","Vitvi03g00457","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi04g00119","Vitvi04g00119","20 x 20","Tocai_freeze_r2","Vitvi04g00119","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi04g00450","Vitvi04g00450","16 x 21","Sangio_freeze_r2","Vitvi04g00450","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi07g00067","Vitvi07g00067","14 x 36","Sangio_acclim_r2","Vitvi07g00067","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi04g01437","Vitvi04g01437","28 x 15","Tocai_accfreeze_r1","Vitvi04g01437","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi05g01507","Vitvi05g01507","22 x 22","Riesl_accfreeze_r1","Vitvi05g01507","Binding to a nucleic acid."
"Vitvi05g01511","Vitvi05g01511","17 x 16","Tocai_accfreeze_r3","Vitvi05g01511","Binding to a nucleic acid."
"Vitvi07g00508","Vitvi07g00508","38 x 32","CabFra_warm_r3","Vitvi07g00508","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01581","Vitvi07g01581","20 x 18","Tocai_freeze_r2","Vitvi07g01581","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"Vitvi08g01421","Vitvi08g01421","23 x 18","CabFra_warm_r3","Vitvi08g01421","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00603","Vitvi11g00603","40 x 8","Tocai_freeze_r1","Vitvi11g00603","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi13g01353","Vitvi13g01353","16 x 7","Chard_freeze_r2","Vitvi13g01353","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi15g00819","Vitvi15g00819","15 x 8","Chard_freeze_r2","Vitvi15g00819","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi17g00384","Vitvi17g00384","40 x 34","Tocai_acclim_r3","Vitvi17g00384","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi18g00641","Vitvi18g00641","4 x 28","Tocai_acclim_r2","Vitvi18g00641","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi19g01640","Vitvi19g01640","30 x 12","Chard_acclim_r3","Vitvi19g01640","Binding to a zinc ion (Zn)."
