"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00401","Vitvi01g00401","24 x 32","Chard_acclim_r2","Vitvi01g00401","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00412","Vitvi01g00412","1 x 4","CabFra_freeze_r2","Vitvi01g00412","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi01g00511","Vitvi01g00511","1 x 38","Tocai_accfreeze_r3","Vitvi01g00511","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00918","Vitvi01g00918","3 x 1","Riesl_freeze_r2","Vitvi01g00918","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00956","Vitvi01g00956","28 x 30","CabFra_warm_r1","Vitvi01g00956","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00958","Vitvi01g00958","40 x 39","Tocai_warm_r3","Vitvi01g00958","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g01028","Vitvi01g01028","38 x 22","Tocai_warm_r3","Vitvi01g01028","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi02g00228","Vitvi02g00228","2 x 1","Riesl_warm_r1","Vitvi02g00228","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi02g00387","Vitvi02g00387","1 x 16","Riesl_freeze_r2","Vitvi02g00387","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi02g00739","Vitvi02g00739","17 x 8","Riesl_freeze_r3","Vitvi02g00739","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi03g00136","Vitvi03g00136","13 x 10","Sangio_freeze_r3","Vitvi03g00136",""
"Vitvi03g00559","Vitvi03g00559","1 x 4","Riesl_freeze_r1","Vitvi03g00559","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00666","Vitvi03g00666","38 x 2","Sangio_freeze_r1","Vitvi03g00666","Binding to a metal ion."
"Vitvi03g00668","Vitvi03g00668","27 x 6","CabFra_freeze_r1","Vitvi03g00668","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi04g00092","Vitvi04g00092","14 x 1","Riesl_freeze_r2","Vitvi04g00092","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi04g00153","Vitvi04g00153","22 x 1","Tocai_warm_r1","Vitvi04g00153","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00155","Vitvi04g00155","40 x 33","Tocai_freeze_r1","Vitvi04g00155","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00156","Vitvi04g00156","24 x 33","Sangio_acclim_r1","Vitvi04g00156","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
