"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi08g00957",1,"Vitvi08g00957","Vitvi08g00957",1.69160026002402,1.59837844179749,5.08396688264095,-1.6812404391202,0.519186370248567,4.58634581458264,"1.25860369162289e-05      .","1 x 6","8 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g02558",2,"Vitvi07g02558","Vitvi07g02558",1.4214928728737,1.15497754688517,3.70639794042908,-1.34764789317809,0.799268769152909,10.0409493583277,"1.62092561595273e-14      .","2 x 6","7 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi08g00761",3,"Vitvi08g00761","Vitvi08g00761",1.91387240638927,1.45988887561142,3.60267351530657,-1.91387240638927,0.818694401115809,10.7640021395855,"1.11022302462516e-15      .","1 x 4","8 ","Binding to a ferric iron ion, Fe(III)."
"Vitvi05g01733",4,"Vitvi05g01733","Vitvi05g01733",2.00541460400408,1.38534391396789,3.45483859371629,-1.92645032734619,0.925082643868943,18.3908605037302,"0      .","1 x 3","5 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi10g01778",5,"Vitvi10g01778","Vitvi10g01778",2.8456987675273,1.57597807741936,3.42959079843118,-2.72917205221959,0.706261709571058,7.53182091671047,"2.0661605759642e-10      .","1 x 3","10 ","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi18g02512",6,"Vitvi18g02512","Vitvi18g02512",1.26940520517892,1.2630154511787,3.41909697871422,-1.26940520517892,0.666922380125707,6.7574416490549,"4.03055366859917e-09      .","1 x 4","18 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi13g00766",7,"Vitvi13g00766","Vitvi13g00766",2.20604326930343,1.04024535555972,3.18777432647503,-2.18904746421582,0.795718423818411,9.91889110233759,"2.53130849614536e-14      .","2 x 5","13 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01213",8,"Vitvi16g01213","Vitvi16g01213",1.3035192888376,1.09865864030226,3.18109061098797,-1.3035192888376,0.79321912532149,9.83464617366775,"3.45279360658424e-14      .","1 x 6","16 ","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi08g00764",9,"Vitvi08g00764","",1.58651580584403,1.28787165349522,3.12884131115348,-1.58651580584403,0.799256270600531,10.0405146353054,"1.62092561595273e-14      .","1 x 5"," ",""
"Vitvi16g01472",10,"Vitvi16g01472","",1.10250726815605,1.09085583287561,3.10977741667096,-1.10250726815605,0.787412881850198,9.64404058128929,"6.97220059464598e-14      .","2 x 6"," ",""
