"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi16g01022",1,"Vitvi16g01022","Vitvi16g01022",0.76812295007253,1.02008392568094,4.21766311620227,-0.76812295007253,0.497821777068432,4.33363480498019,"3.01286929069722e-05      .","1 x 15","16 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."
"Vitvi05g01353",2,"Vitvi05g01353","Vitvi05g01353",1.76667977768622,1.21388165779274,3.74783682348853,-1.73919520926762,0.419982819835478,3.49387191072747,"0.000463999425076578      .","1 x 16","5 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi17g01613",3,"Vitvi17g01613","Vitvi17g01613",0.910080095792088,1.12371361075154,3.38592682682185,-0.910080095792088,0.435190472667493,3.64931228080244,"0.000285908314272554      .","8 x 9","17 ","Binds to and stops, prevents or reduces the activity of an endopeptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."
"Vitvi16g00363",4,"Vitvi16g00363","Vitvi16g00363",0.9820957008113,1.23828972687,3.32155224965107,-0.9820957008113,0.294878502429049,2.32988267485256,"0.011688614137655      .","1 x 16","16 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01808",5,"Vitvi14g01808","Vitvi14g01808",0.873942064141309,1.04978683706117,3.28303649478719,-0.873942064141309,0.466737091429393,3.98439987127892,"9.71648569509931e-05      .","3 x 14","14 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi05g01833",6,"Vitvi05g01833","Vitvi05g01833",3.02521115826293,1.36114575737406,3.20051299483136,-2.67131300396235,0.671190891426152,6.83594456404666,"2.98396529707645e-09      .","1 x 15","5 ","Binding to a metal ion."
"Vitvi18g00480",7,"Vitvi18g00480","Vitvi18g00480",2.09985696040571,1.15523858297509,3.17100696571251,-1.94591019099827,0.5540349295411,5.02451056229665,"2.65416407940755e-06      .","1 x 14","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00111",8,"Vitvi19g00111","",0.8872604703921,0.923322979047547,3.15232817656424,-0.8872604703921,0.446327313702398,3.76557280770878,"0.000197652636426682      .","6 x 11"," ",""
"Vitvi03g01517",9,"Vitvi03g01517","Vitvi03g01517",0.861507322599003,0.953284924192416,3.07449379619483,-0.846576705784002,0.581338270597818,5.39414131453352,"6.89497863914923e-07      .","6 x 12","3 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi05g02238",10,"Vitvi05g02238","",2.7849910509178,1.49528968871565,2.99242462741366,-2.70602677425991,0.441037679410268,3.71008779866505,"0.00023590255141781      .","1 x 16"," ",""
"Vitvi08g01030",11,"Vitvi08g01030","Vitvi08g01030",2.68863640520648,1.07298303689857,2.95016322848266,-1.44261024766379,0.577078960901197,5.33477742415189,"8.5772884916846e-07      .","7 x 11","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00934",12,"Vitvi01g00934","Vitvi01g00934",0.791332392611251,0.964215528009037,2.86654955871668,-0.791332392611251,0.676835188546989,6.94165675156616,"1.98986871424722e-09      .","6 x 12","1 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi13g01904",13,"Vitvi13g01904","Vitvi13g01904",2.10701616523959,1.06106318149824,2.82652859977384,-2.08803594405727,0.564913228919914,5.16875685142113,"1.57378424225918e-06      .","5 x 12","13 ",""
"Vitvi14g02476",14,"Vitvi14g02476","Vitvi14g02476",1.23608820872429,0.954194809235559,2.80309868278175,-1.23608820872429,0.75272116441419,8.63220342389979,"3.09463565884016e-12      .","1 x 12","14 ",""
"Vitvi19g00470",15,"Vitvi19g00470","Vitvi19g00470",0.749234513001279,0.795346223180113,2.79101516555754,-0.749234513001279,0.419668890337023,3.49070176380336,"0.000468550312144433      .","1 x 22","19 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi18g00802",16,"Vitvi18g00802","Vitvi18g00802",1.01466130922447,0.904925297169296,2.73295375781864,-1.01466130922447,0.523246246336781,4.63565845346386,"1.05909490519807e-05      .","7 x 11","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi14g01525",17,"Vitvi14g01525","Vitvi14g01525",1.0749237839154,0.901613453542601,2.71398957389595,-1.0749237839154,0.308829989976288,2.45144883542898,"0.00865846237950341      .","8 x 11","14 ",""
"Vitvi18g02398",18,"Vitvi18g02398","Vitvi18g02398",2.04192446920804,1.44788077799072,2.63030365290532,-2.04192446920804,0.642247423253943,6.32599899453756,"2.09189152666767e-08      .","1 x 15","18 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi13g01623",19,"Vitvi13g01623","Vitvi13g01623",1.63417903080556,0.850578985599772,2.50624475294615,-1.58458229552087,0.669017750550348,6.79582581988004,"3.479640020565e-09      .","4 x 12","13 ","Binding to ADP, adenosine 5'-diphosphate."
"Vitvi11g01683",20,"Vitvi11g01683","",0.563731237329368,0.754449997956934,2.48107751065529,-0.563731237329368,0.325618811768607,2.60006893307453,"0.00592453802507764      .","1 x 17"," ",""
"Vitvi05g00342",21,"Vitvi05g00342","Vitvi05g00342",1.29459736908133,1.02113786446196,2.44130848947014,-1.27561714789901,0.649688589298469,6.45229982376031,"1.29329411624468e-08      .","1 x 14","5 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi06g01462",22,"Vitvi06g01462","Vitvi06g01462",0.874331505254712,0.928850454269133,2.39473402914308,-0.874331505254712,0.546468606846475,4.92638574207645,"3.77707770660152e-06      .","1 x 15","6 ","The directed movement of malate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"Vitvi02g00719",23,"Vitvi02g00719","Vitvi02g00719",1.96011225372552,0.853580870288166,2.36486744502487,-1.61812787456516,0.678488005424639,6.97303574336213,"1.76426828701892e-09      .","5 x 12","2 ","Binding to a protein."
"Vitvi17g00175",24,"Vitvi17g00175","Vitvi17g00175",1.32396038264774,1.10123086800768,2.35280231392651,-1.32396038264774,0.517597067761223,4.56715789611088,"1.34577059289764e-05      .","1 x 14","17 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g00107",25,"Vitvi08g00107","Vitvi08g00107",1.16832917764655,0.812676587699464,2.34755405110066,-1.16832917764655,0.701495347171186,7.43141110798237,"3.03756242381326e-10      .","1 x 15","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g01703",26,"Vitvi03g01703","Vitvi03g01703",1.41346781028435,1.10833823252482,2.34442244809535,-1.39647200519674,0.788696424201332,9.68557831396321,"5.98410210272959e-14      .","1 x 13","3 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi04g02075",27,"Vitvi04g02075","Vitvi04g02075",1.95160932542893,0.860597456855874,2.22677600453888,-1.68162480830473,0.716916400747173,7.76379419745971,"8.48806580577843e-11      .","1 x 15","4 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
